Transaction,Item,date_time,period_day,weekday_weekend,profit
2235,Smoothies,11/28/2016 12:05,afternoon,weekday,2.5
2236,Bread,11/28/2016 12:06,afternoon,weekday,2.0
2236,Cookies,11/28/2016 12:06,afternoon,weekday,1.5
2237,Bread,11/28/2016 12:26,afternoon,weekday,2.0
2238,Cookies,11/28/2016 12:56,afternoon,weekday,1.5
2238,Coffee,11/28/2016 12:56,afternoon,weekday,2.0
2238,Coffee,11/28/2016 12:56,afternoon,weekday,2.0
2239,Sandwich,11/28/2016 13:10,afternoon,weekday,3.5
2241,Hot chocolate,11/28/2016 13:27,afternoon,weekday,2.5
2242,Bread,11/28/2016 13:31,afternoon,weekday,2.0
2242,Coffee,11/28/2016 13:31,afternoon,weekday,2.0
2242,Lemon and coconut,11/28/2016 13:31,afternoon,weekday,2.0
2243,Coffee,11/28/2016 13:38,afternoon,weekday,2.0
2244,Coffee,11/28/2016 13:58,afternoon,weekday,2.0
2244,Coffee,11/28/2016 13:58,afternoon,weekday,2.0
2244,Lemon and coconut,11/28/2016 13:58,afternoon,weekday,2.0
2244,Sandwich,11/28/2016 13:58,afternoon,weekday,3.5
2245,Tea,11/28/2016 14:05,afternoon,weekday,2.0
2246,Bread,11/28/2016 14:09,afternoon,weekday,2.0
2246,Coffee,11/28/2016 14:09,afternoon,weekday,2.0
2248,Bread,11/28/2016 14:48,afternoon,weekday,2.0
2249,Bread,11/28/2016 15:08,afternoon,weekday,2.0
2250,Coffee,11/28/2016 15:12,afternoon,weekday,2.0
2251,Coffee,11/28/2016 15:24,afternoon,weekday,2.0
2251,Hot chocolate,11/28/2016 15:24,afternoon,weekday,2.5
2251,Pastry,11/28/2016 15:24,afternoon,weekday,2.5
2251,Cake,11/28/2016 15:24,afternoon,weekday,3.0
2252,Bread,11/28/2016 15:27,afternoon,weekday,2.0
2253,Bread,11/28/2016 15:28,afternoon,weekday,2.0
2254,Bread,11/28/2016 15:58,afternoon,weekday,2.0
2255,Coffee,11/28/2016 16:03,afternoon,weekday,2.0
2255,Coffee,11/28/2016 16:03,afternoon,weekday,2.0
2256,Bread,11/28/2016 16:14,afternoon,weekday,2.0
2256,Tea,11/28/2016 16:14,afternoon,weekday,2.0
2256,Lemon and coconut,11/28/2016 16:14,afternoon,weekday,2.0
2256,Cake,11/28/2016 16:14,afternoon,weekday,3.0
2257,Pastry,11/28/2016 16:19,afternoon,weekday,2.5
2257,Medialuna,11/28/2016 16:19,afternoon,weekday,1.5
2257,Coffee,11/28/2016 16:19,afternoon,weekday,2.0
2257,Tea,11/28/2016 16:19,afternoon,weekday,2.0
2258,Bread,11/28/2016 16:25,afternoon,weekday,2.0
2259,Tea,11/28/2016 16:45,afternoon,weekday,2.0
2259,Coffee,11/28/2016 16:45,afternoon,weekday,2.0
2259,Cookies,11/28/2016 16:45,afternoon,weekday,1.5
2260,Coffee,11/28/2016 17:17,evening,weekday,2.0
2261,Pastry,11/29/2016 8:27,morning,weekday,2.5
2261,Pastry,11/29/2016 8:27,morning,weekday,2.5
2262,Pastry,11/29/2016 8:58,morning,weekday,2.5
2262,Bread,11/29/2016 8:58,morning,weekday,2.0
2262,Coffee,11/29/2016 8:58,morning,weekday,2.0
2263,Tea,11/29/2016 9:09,morning,weekday,2.0
2264,Coffee,11/29/2016 9:09,morning,weekday,2.0
2265,Coffee,11/29/2016 9:10,morning,weekday,2.0
2265,Medialuna,11/29/2016 9:10,morning,weekday,1.5
2266,Bread,11/29/2016 9:11,morning,weekday,2.0
2267,Coffee,11/29/2016 9:13,morning,weekday,2.0
2267,Coffee,11/29/2016 9:13,morning,weekday,2.0
2268,Hot chocolate,11/29/2016 9:19,morning,weekday,2.5
2268,Pastry,11/29/2016 9:19,morning,weekday,2.5
2269,Bread,11/29/2016 9:25,morning,weekday,2.0
2270,Coffee,11/29/2016 9:39,morning,weekday,2.0
2270,Tea,11/29/2016 9:39,morning,weekday,2.0
2271,Bread,11/29/2016 9:41,morning,weekday,2.0
2272,Coke,11/29/2016 9:42,morning,weekday,1.0
2273,Bread,11/29/2016 10:18,morning,weekday,2.0
2274,Bread,11/29/2016 10:19,morning,weekday,2.0
2274,Bread,11/29/2016 10:19,morning,weekday,2.0
2275,Coffee,11/29/2016 10:42,morning,weekday,2.0
2275,Coffee,11/29/2016 10:42,morning,weekday,2.0
2275,Medialuna,11/29/2016 10:42,morning,weekday,1.5
2275,Pastry,11/29/2016 10:42,morning,weekday,2.5
2276,Muffin,11/29/2016 10:43,morning,weekday,2.0
2276,Coffee,11/29/2016 10:43,morning,weekday,2.0
2277,Coffee,11/29/2016 10:45,morning,weekday,2.0
2277,Muffin,11/29/2016 10:45,morning,weekday,2.0
2278,Coffee,11/29/2016 10:48,morning,weekday,2.0
2278,Bread,11/29/2016 10:48,morning,weekday,2.0
2280,Muffin,11/29/2016 10:53,morning,weekday,2.0
2280,Coffee,11/29/2016 10:53,morning,weekday,2.0
2281,Bread,11/29/2016 10:59,morning,weekday,2.0
2281,Coffee,11/29/2016 10:59,morning,weekday,2.0
2281,Bread,11/29/2016 10:59,morning,weekday,2.0
2282,Coffee,11/29/2016 11:02,morning,weekday,2.0
2283,Coffee,11/29/2016 11:03,morning,weekday,2.0
2284,Scandinavian,11/29/2016 11:26,morning,weekday,2.5
2285,Coffee,11/29/2016 11:26,morning,weekday,2.0
2286,Tea,11/29/2016 11:29,morning,weekday,2.0
2287,Coffee,11/29/2016 11:34,morning,weekday,2.0
2287,Muffin,11/29/2016 11:34,morning,weekday,2.0
2288,Bread,11/29/2016 11:39,morning,weekday,2.0
2289,Bread,11/29/2016 11:41,morning,weekday,2.0
2289,Scandinavian,11/29/2016 11:41,morning,weekday,2.5
2290,Tea,11/29/2016 11:52,morning,weekday,2.0
2291,Medialuna,11/29/2016 12:00,afternoon,weekday,1.5
2291,Coffee,11/29/2016 12:00,afternoon,weekday,2.0
2294,Tea,11/29/2016 12:21,afternoon,weekday,2.0
2295,Tea,11/29/2016 12:22,afternoon,weekday,2.0
2295,Sandwich,11/29/2016 12:22,afternoon,weekday,3.5
2296,Coffee,11/29/2016 12:25,afternoon,weekday,2.0
2296,Cake,11/29/2016 12:25,afternoon,weekday,3.0
2297,Coffee,11/29/2016 12:27,afternoon,weekday,2.0
2297,Cake,11/29/2016 12:27,afternoon,weekday,3.0
2297,Muffin,11/29/2016 12:27,afternoon,weekday,2.0
2298,Cookies,11/29/2016 12:29,afternoon,weekday,1.5
2300,Tea,11/29/2016 12:41,afternoon,weekday,2.0
2301,Sandwich,11/29/2016 13:00,afternoon,weekday,3.5
2303,Cake,11/29/2016 13:39,afternoon,weekday,3.0
2303,Sandwich,11/29/2016 13:39,afternoon,weekday,3.5
2304,Coffee,11/29/2016 13:50,afternoon,weekday,2.0
2304,Hot chocolate,11/29/2016 13:50,afternoon,weekday,2.5
2304,Cake,11/29/2016 13:50,afternoon,weekday,3.0
2304,Bread,11/29/2016 13:50,afternoon,weekday,2.0
2305,Tea,11/29/2016 14:00,afternoon,weekday,2.0
2305,Tea,11/29/2016 14:00,afternoon,weekday,2.0
2305,Muffin,11/29/2016 14:00,afternoon,weekday,2.0
2307,Coffee,11/29/2016 15:13,afternoon,weekday,2.0
2307,Tea,11/29/2016 15:13,afternoon,weekday,2.0
2307,Bread,11/29/2016 15:13,afternoon,weekday,2.0
2307,Fudge,11/29/2016 15:13,afternoon,weekday,2.0
2307,Jam,11/29/2016 15:13,afternoon,weekday,1.25
2308,Juice,11/29/2016 15:33,afternoon,weekday,2.0
2308,Tea,11/29/2016 15:33,afternoon,weekday,2.0
2308,Cookies,11/29/2016 15:33,afternoon,weekday,1.5
2309,Coffee,11/29/2016 15:34,afternoon,weekday,2.0
2309,Bread,11/29/2016 15:34,afternoon,weekday,2.0
2309,Cake,11/29/2016 15:34,afternoon,weekday,3.0
2310,Coke,11/29/2016 15:44,afternoon,weekday,1.0
2311,Pastry,11/29/2016 15:45,afternoon,weekday,2.5
2312,Alfajores,11/29/2016 15:49,afternoon,weekday,1.5
2313,Coffee,11/29/2016 16:02,afternoon,weekday,2.0
2314,Bread,11/29/2016 17:24,evening,weekday,2.0
2315,Bread,11/30/2016 8:09,morning,weekday,2.0
2316,Medialuna,11/30/2016 8:29,morning,weekday,1.5
2316,Bread,11/30/2016 8:29,morning,weekday,2.0
2317,Cake,11/30/2016 8:36,morning,weekday,3.0
2317,Bread,11/30/2016 8:36,morning,weekday,2.0
2318,Bread,11/30/2016 8:36,morning,weekday,2.0
2320,Medialuna,11/30/2016 10:19,morning,weekday,1.5
2320,Pastry,11/30/2016 10:19,morning,weekday,2.5
2321,Cookies,11/30/2016 10:41,morning,weekday,1.5
2321,Coffee,11/30/2016 10:41,morning,weekday,2.0
2322,Coffee,11/30/2016 10:47,morning,weekday,2.0
2322,Coffee,11/30/2016 10:47,morning,weekday,2.0
2323,Coffee,11/30/2016 10:53,morning,weekday,2.0
2323,Tea,11/30/2016 10:53,morning,weekday,2.0
2323,Hot chocolate,11/30/2016 10:53,morning,weekday,2.5
2324,Smoothies,11/30/2016 11:04,morning,weekday,2.5
2325,Coffee,11/30/2016 11:05,morning,weekday,2.0
2326,Coffee,11/30/2016 11:06,morning,weekday,2.0
2328,Tea,11/30/2016 11:09,morning,weekday,2.0
2328,Tea,11/30/2016 11:09,morning,weekday,2.0
2329,Bread,11/30/2016 11:14,morning,weekday,2.0
2329,Medialuna,11/30/2016 11:14,morning,weekday,1.5
2330,Pastry,11/30/2016 11:17,morning,weekday,2.5
2330,Bread,11/30/2016 11:17,morning,weekday,2.0
2331,Coffee,11/30/2016 11:18,morning,weekday,2.0
2331,Pastry,11/30/2016 11:18,morning,weekday,2.5
2332,Coffee,11/30/2016 11:21,morning,weekday,2.0
2333,Coffee,11/30/2016 11:21,morning,weekday,2.0
2334,Bread,11/30/2016 11:29,morning,weekday,2.0
2335,Bread,11/30/2016 11:37,morning,weekday,2.0
2335,Cookies,11/30/2016 11:37,morning,weekday,1.5
2337,Coffee,11/30/2016 11:38,morning,weekday,2.0
2338,Bread,11/30/2016 11:48,morning,weekday,2.0
2339,Coffee,11/30/2016 11:56,morning,weekday,2.0
2339,Fudge,11/30/2016 11:56,morning,weekday,2.0
2339,Jam,11/30/2016 11:56,morning,weekday,1.25
2340,Tea,11/30/2016 12:08,afternoon,weekday,2.0
2340,Hot chocolate,11/30/2016 12:08,afternoon,weekday,2.5
2340,Coffee,11/30/2016 12:08,afternoon,weekday,2.0
2341,Coffee,11/30/2016 12:12,afternoon,weekday,2.0
2342,Coffee,11/30/2016 12:17,afternoon,weekday,2.0
2342,Cake,11/30/2016 12:17,afternoon,weekday,3.0
2343,Bread,11/30/2016 12:26,afternoon,weekday,2.0
2343,Bread,11/30/2016 12:26,afternoon,weekday,2.0
2344,Muffin,11/30/2016 12:29,afternoon,weekday,2.0
2344,Smoothies,11/30/2016 12:29,afternoon,weekday,2.5
2346,Coffee,11/30/2016 12:41,afternoon,weekday,2.0
2346,Coffee,11/30/2016 12:41,afternoon,weekday,2.0
2346,Cookies,11/30/2016 12:41,afternoon,weekday,1.5
2347,Coffee,11/30/2016 13:29,afternoon,weekday,2.0
2347,Cake,11/30/2016 13:29,afternoon,weekday,3.0
2347,Bread,11/30/2016 13:29,afternoon,weekday,2.0
2348,Bread,11/30/2016 13:31,afternoon,weekday,2.0
2348,Muffin,11/30/2016 13:31,afternoon,weekday,2.0
2348,Cookies,11/30/2016 13:31,afternoon,weekday,1.5
2350,Bread,11/30/2016 13:50,afternoon,weekday,2.0
2351,Tea,11/30/2016 14:10,afternoon,weekday,2.0
2352,Hot chocolate,11/30/2016 14:33,afternoon,weekday,2.5
2352,Bread,11/30/2016 14:33,afternoon,weekday,2.0
2352,Alfajores,11/30/2016 14:33,afternoon,weekday,1.5
2353,Tea,11/30/2016 14:37,afternoon,weekday,2.0
2354,Muffin,11/30/2016 14:50,afternoon,weekday,2.0
2355,Sandwich,11/30/2016 15:15,afternoon,weekday,3.5
2355,Mineral water,11/30/2016 15:15,afternoon,weekday,1.5
2355,Bread,11/30/2016 15:15,afternoon,weekday,2.0
2355,Coffee,11/30/2016 15:15,afternoon,weekday,2.0
2355,Alfajores,11/30/2016 15:15,afternoon,weekday,1.5
2355,Bread,11/30/2016 15:15,afternoon,weekday,2.0
2356,Sandwich,11/30/2016 15:16,afternoon,weekday,3.5
2356,Alfajores,11/30/2016 15:16,afternoon,weekday,1.5
2357,Coffee,11/30/2016 15:40,afternoon,weekday,2.0
2358,Coffee,11/30/2016 15:42,afternoon,weekday,2.0
2358,Coffee,11/30/2016 15:42,afternoon,weekday,2.0
2358,Muffin,11/30/2016 15:42,afternoon,weekday,2.0
2359,Coffee,11/30/2016 15:43,afternoon,weekday,2.0
2360,Coffee,11/30/2016 15:46,afternoon,weekday,2.0
2360,Bread,11/30/2016 15:46,afternoon,weekday,2.0
2361,Hot chocolate,11/30/2016 15:50,afternoon,weekday,2.5
2361,Cookies,11/30/2016 15:50,afternoon,weekday,1.5
2361,Hot chocolate,11/30/2016 15:50,afternoon,weekday,2.5
2362,Tea,11/30/2016 16:01,afternoon,weekday,2.0
2363,Bread,11/30/2016 16:06,afternoon,weekday,2.0
2363,Hot chocolate,11/30/2016 16:06,afternoon,weekday,2.5
2364,Hot chocolate,11/30/2016 16:32,afternoon,weekday,2.5
2364,Fudge,11/30/2016 16:32,afternoon,weekday,2.0
2365,Coffee,11/30/2016 16:43,afternoon,weekday,2.0
2366,Coffee,11/30/2016 16:44,afternoon,weekday,2.0
2367,Bread,11/30/2016 16:48,afternoon,weekday,2.0
2367,Bread,11/30/2016 16:48,afternoon,weekday,2.0
2368,Bread,12/1/2016 8:41,morning,weekday,2.0
2369,Bread,12/1/2016 9:09,morning,weekday,2.0
2369,Pastry,12/1/2016 9:09,morning,weekday,2.5
2369,Jam,12/1/2016 9:09,morning,weekday,1.25
2370,Hot chocolate,12/1/2016 9:10,morning,weekday,2.5
2371,Coffee,12/1/2016 9:47,morning,weekday,2.0
2371,Hot chocolate,12/1/2016 9:47,morning,weekday,2.5
2371,Pastry,12/1/2016 9:47,morning,weekday,2.5
2371,Bread,12/1/2016 9:47,morning,weekday,2.0
2372,Pastry,12/1/2016 10:13,morning,weekday,2.5
2372,Coffee,12/1/2016 10:13,morning,weekday,2.0
2373,Bread,12/1/2016 10:40,morning,weekday,2.0
2373,Tea,12/1/2016 10:40,morning,weekday,2.0
2373,Muffin,12/1/2016 10:40,morning,weekday,2.0
2373,Pastry,12/1/2016 10:40,morning,weekday,2.5
2374,Bread,12/1/2016 10:46,morning,weekday,2.0
2374,Coffee,12/1/2016 10:46,morning,weekday,2.0
2374,Coffee,12/1/2016 10:46,morning,weekday,2.0
2375,Coffee,12/1/2016 10:48,morning,weekday,2.0
2375,Pastry,12/1/2016 10:48,morning,weekday,2.5
2376,Tea,12/1/2016 10:49,morning,weekday,2.0
2377,Tea,12/1/2016 10:53,morning,weekday,2.0
2378,Tea,12/1/2016 10:54,morning,weekday,2.0
2379,Coffee,12/1/2016 11:04,morning,weekday,2.0
2380,Medialuna,12/1/2016 11:13,morning,weekday,1.5
2382,Bread,12/1/2016 11:32,morning,weekday,2.0
2383,Coffee,12/1/2016 11:44,morning,weekday,2.0
2383,Coffee,12/1/2016 11:44,morning,weekday,2.0
2385,Bread,12/1/2016 12:05,afternoon,weekday,2.0
2385,Coffee,12/1/2016 12:05,afternoon,weekday,2.0
2385,Pastry,12/1/2016 12:05,afternoon,weekday,2.5
2386,Bread,12/1/2016 12:06,afternoon,weekday,2.0
2386,Coffee,12/1/2016 12:06,afternoon,weekday,2.0
2388,Bread,12/1/2016 12:23,afternoon,weekday,2.0
2389,Fudge,12/1/2016 12:38,afternoon,weekday,2.0
2390,Scandinavian,12/1/2016 12:50,afternoon,weekday,2.5
2391,Bread,12/1/2016 13:08,afternoon,weekday,2.0
2391,Alfajores,12/1/2016 13:08,afternoon,weekday,1.5
2391,Bread,12/1/2016 13:08,afternoon,weekday,2.0
2392,Sandwich,12/1/2016 13:11,afternoon,weekday,3.5
2392,Coke,12/1/2016 13:11,afternoon,weekday,1.0
2392,Juice,12/1/2016 13:11,afternoon,weekday,2.0
2392,Coffee,12/1/2016 13:11,afternoon,weekday,2.0
2395,Bread,12/1/2016 13:39,afternoon,weekday,2.0
2396,Coffee,12/1/2016 13:45,afternoon,weekday,2.0
2396,Medialuna,12/1/2016 13:45,afternoon,weekday,1.5
2397,Pastry,12/1/2016 13:54,afternoon,weekday,2.5
2397,Bread,12/1/2016 13:54,afternoon,weekday,2.0
2397,Coffee,12/1/2016 13:54,afternoon,weekday,2.0
2398,Sandwich,12/1/2016 13:56,afternoon,weekday,3.5
2398,Coffee,12/1/2016 13:56,afternoon,weekday,2.0
2399,Bread,12/1/2016 14:00,afternoon,weekday,2.0
2400,Muffin,12/1/2016 14:05,afternoon,weekday,2.0
2400,Bread,12/1/2016 14:05,afternoon,weekday,2.0
2401,Coffee,12/1/2016 14:09,afternoon,weekday,2.0
2402,Coffee,12/1/2016 14:25,afternoon,weekday,2.0
2402,Muffin,12/1/2016 14:25,afternoon,weekday,2.0
2403,Coffee,12/1/2016 14:26,afternoon,weekday,2.0
2404,Fudge,12/1/2016 14:29,afternoon,weekday,2.0
2404,Spread,12/1/2016 14:29,afternoon,weekday,1.25
2406,Bread,12/1/2016 14:32,afternoon,weekday,2.0
2407,Coffee,12/1/2016 14:40,afternoon,weekday,2.0
2407,Pastry,12/1/2016 14:40,afternoon,weekday,2.5
2407,Bread,12/1/2016 14:40,afternoon,weekday,2.0
2408,Coffee,12/1/2016 14:54,afternoon,weekday,2.0
2408,Cake,12/1/2016 14:54,afternoon,weekday,3.0
2409,Coffee,12/1/2016 14:57,afternoon,weekday,2.0
2410,Bread,12/1/2016 15:07,afternoon,weekday,2.0
2412,Tea,12/1/2016 15:25,afternoon,weekday,2.0
2413,Coffee,12/1/2016 15:41,afternoon,weekday,2.0
2414,Hot chocolate,12/1/2016 16:04,afternoon,weekday,2.5
2414,Coffee,12/1/2016 16:04,afternoon,weekday,2.0
2414,Cake,12/1/2016 16:04,afternoon,weekday,3.0
2415,Tea,12/1/2016 16:26,afternoon,weekday,2.0
2415,Bread,12/1/2016 16:26,afternoon,weekday,2.0
2416,Cake,12/1/2016 17:30,evening,weekday,3.0
2417,Medialuna,12/1/2016 17:35,evening,weekday,1.5
2418,Coffee,12/2/2016 8:17,morning,weekday,2.0
2418,Pastry,12/2/2016 8:17,morning,weekday,2.5
2419,Coffee,12/2/2016 8:28,morning,weekday,2.0
2420,Coffee,12/2/2016 8:31,morning,weekday,2.0
2421,Bread,12/2/2016 8:36,morning,weekday,2.0
2422,Coffee,12/2/2016 8:54,morning,weekday,2.0
2422,Cake,12/2/2016 8:54,morning,weekday,3.0
2423,Bread,12/2/2016 8:59,morning,weekday,2.0
2424,Coffee,12/2/2016 9:08,morning,weekday,2.0
2425,Coffee,12/2/2016 9:10,morning,weekday,2.0
2426,Tea,12/2/2016 9:11,morning,weekday,2.0
2427,Coffee,12/2/2016 9:16,morning,weekday,2.0
2428,Sandwich,12/2/2016 9:19,morning,weekday,3.5
2428,Tea,12/2/2016 9:19,morning,weekday,2.0
2429,Coffee,12/2/2016 9:20,morning,weekday,2.0
2430,Coffee,12/2/2016 9:22,morning,weekday,2.0
2430,Coffee,12/2/2016 9:22,morning,weekday,2.0
2431,Coffee,12/2/2016 9:24,morning,weekday,2.0
2432,Bread,12/2/2016 9:30,morning,weekday,2.0
2433,Tea,12/2/2016 9:42,morning,weekday,2.0
2433,Bread,12/2/2016 9:42,morning,weekday,2.0
2434,Pastry,12/2/2016 9:43,morning,weekday,2.5
2434,Coffee,12/2/2016 9:43,morning,weekday,2.0
2435,Coffee,12/2/2016 9:59,morning,weekday,2.0
2435,Bread,12/2/2016 9:59,morning,weekday,2.0
2435,Pastry,12/2/2016 9:59,morning,weekday,2.5
2436,Coffee,12/2/2016 10:18,morning,weekday,2.0
2436,Medialuna,12/2/2016 10:18,morning,weekday,1.5
2437,Tea,12/2/2016 10:25,morning,weekday,2.0
2437,Coffee,12/2/2016 10:25,morning,weekday,2.0
2438,Bread,12/2/2016 10:35,morning,weekday,2.0
2439,Coffee,12/2/2016 10:36,morning,weekday,2.0
2440,Coffee,12/2/2016 10:38,morning,weekday,2.0
2440,Coffee,12/2/2016 10:38,morning,weekday,2.0
2440,Medialuna,12/2/2016 10:38,morning,weekday,1.5
2440,Pastry,12/2/2016 10:38,morning,weekday,2.5
2440,Cookies,12/2/2016 10:38,morning,weekday,1.5
2441,Bread,12/2/2016 10:41,morning,weekday,2.0
2441,Cake,12/2/2016 10:41,morning,weekday,3.0
2442,Bread,12/2/2016 11:00,morning,weekday,2.0
2442,Coffee,12/2/2016 11:00,morning,weekday,2.0
2443,Bread,12/2/2016 11:04,morning,weekday,2.0
2444,Coffee,12/2/2016 11:14,morning,weekday,2.0
2445,Toast,12/2/2016 11:22,morning,weekday,1.0
2446,Hot chocolate,12/2/2016 11:25,morning,weekday,2.5
2446,Hot chocolate,12/2/2016 11:25,morning,weekday,2.5
2447,Fudge,12/2/2016 11:32,morning,weekday,2.0
2447,Scandinavian,12/2/2016 11:32,morning,weekday,2.5
2448,Medialuna,12/2/2016 12:05,afternoon,weekday,1.5
2448,Coffee,12/2/2016 12:05,afternoon,weekday,2.0
2449,Coffee,12/2/2016 12:24,afternoon,weekday,2.0
2449,Pastry,12/2/2016 12:24,afternoon,weekday,2.5
2450,Coffee,12/2/2016 12:37,afternoon,weekday,2.0
2450,Medialuna,12/2/2016 12:37,afternoon,weekday,1.5
2450,Cake,12/2/2016 12:37,afternoon,weekday,3.0
2451,Sandwich,12/2/2016 12:52,afternoon,weekday,3.5
2451,Fudge,12/2/2016 12:52,afternoon,weekday,2.0
2452,Sandwich,12/2/2016 12:59,afternoon,weekday,3.5
2452,Scone,12/2/2016 12:59,afternoon,weekday,2.0
2453,Sandwich,12/2/2016 13:01,afternoon,weekday,3.5
2453,Bread,12/2/2016 13:01,afternoon,weekday,2.0
2454,Sandwich,12/2/2016 13:02,afternoon,weekday,3.5
2457,Coffee,12/2/2016 13:06,afternoon,weekday,2.0
2458,Sandwich,12/2/2016 13:18,afternoon,weekday,3.5
2458,Sandwich,12/2/2016 13:18,afternoon,weekday,3.5
2458,Bread,12/2/2016 13:18,afternoon,weekday,2.0
2459,Sandwich,12/2/2016 13:21,afternoon,weekday,3.5
2459,Coke,12/2/2016 13:21,afternoon,weekday,1.0
2460,Sandwich,12/2/2016 13:22,afternoon,weekday,3.5
2460,Coke,12/2/2016 13:22,afternoon,weekday,1.0
2461,Sandwich,12/2/2016 13:24,afternoon,weekday,3.5
2462,Sandwich,12/2/2016 13:35,afternoon,weekday,3.5
2462,Scone,12/2/2016 13:35,afternoon,weekday,2.0
2463,Hot chocolate,12/2/2016 13:37,afternoon,weekday,2.5
2464,Coffee,12/2/2016 13:40,afternoon,weekday,2.0
2464,Muffin,12/2/2016 13:40,afternoon,weekday,2.0
2466,Bread,12/2/2016 13:57,afternoon,weekday,2.0
2467,Bread,12/2/2016 14:01,afternoon,weekday,2.0
2468,Bread,12/2/2016 14:05,afternoon,weekday,2.0
2469,Coffee,12/2/2016 14:08,afternoon,weekday,2.0
2469,Alfajores,12/2/2016 14:08,afternoon,weekday,1.5
2470,Bread,12/2/2016 14:30,afternoon,weekday,2.0
2470,Sandwich,12/2/2016 14:30,afternoon,weekday,3.5
2471,Bread,12/2/2016 14:45,afternoon,weekday,2.0
2471,Scone,12/2/2016 14:45,afternoon,weekday,2.0
2472,Coffee,12/2/2016 14:47,afternoon,weekday,2.0
2472,Medialuna,12/2/2016 14:47,afternoon,weekday,1.5
2473,Cake,12/2/2016 14:48,afternoon,weekday,3.0
2474,Truffles,12/2/2016 15:26,afternoon,weekday,2.0
2475,Cake,12/2/2016 15:33,afternoon,weekday,3.0
2475,Coffee,12/2/2016 15:33,afternoon,weekday,2.0
2476,Scone,12/2/2016 15:42,afternoon,weekday,2.0
2477,Scone,12/2/2016 15:52,afternoon,weekday,2.0
2477,Hot chocolate,12/2/2016 15:52,afternoon,weekday,2.5
2477,Mineral water,12/2/2016 15:52,afternoon,weekday,1.5
2477,Cookies,12/2/2016 15:52,afternoon,weekday,1.5
2478,Coffee,12/2/2016 15:55,afternoon,weekday,2.0
2478,Tea,12/2/2016 15:55,afternoon,weekday,2.0
2478,Scone,12/2/2016 15:55,afternoon,weekday,2.0
2479,Bread,12/2/2016 15:55,afternoon,weekday,2.0
2481,Coffee,12/2/2016 16:51,afternoon,weekday,2.0
2482,Bread,12/2/2016 18:09,evening,weekday,2.0
2486,Jam,12/3/2016 8:30,morning,weekend,1.25
2486,Bread,12/3/2016 8:30,morning,weekend,2.0
2486,Scandinavian,12/3/2016 8:30,morning,weekend,2.5
2487,Bread,12/3/2016 9:14,morning,weekend,2.0
2487,Bread,12/3/2016 9:14,morning,weekend,2.0
2487,Scandinavian,12/3/2016 9:14,morning,weekend,2.5
2488,Coffee,12/3/2016 9:33,morning,weekend,2.0
2488,Medialuna,12/3/2016 9:33,morning,weekend,1.5
2489,Pastry,12/3/2016 9:35,morning,weekend,2.5
2489,Bread,12/3/2016 9:35,morning,weekend,2.0
2490,Bread,12/3/2016 9:39,morning,weekend,2.0
2492,Scone,12/3/2016 9:45,morning,weekend,2.0
2492,Hot chocolate,12/3/2016 9:45,morning,weekend,2.5
2492,Coffee,12/3/2016 9:45,morning,weekend,2.0
2492,Coffee,12/3/2016 9:45,morning,weekend,2.0
2493,Pastry,12/3/2016 9:54,morning,weekend,2.5
2493,Medialuna,12/3/2016 9:54,morning,weekend,1.5
2493,Hot chocolate,12/3/2016 9:54,morning,weekend,2.5
2493,Coffee,12/3/2016 9:54,morning,weekend,2.0
2494,Bread,12/3/2016 9:57,morning,weekend,2.0
2495,Bread,12/3/2016 10:01,morning,weekend,2.0
2495,Bread,12/3/2016 10:01,morning,weekend,2.0
2495,Coffee,12/3/2016 10:01,morning,weekend,2.0
2496,Coffee,12/3/2016 10:03,morning,weekend,2.0
2496,Scandinavian,12/3/2016 10:03,morning,weekend,2.5
2497,Bread,12/3/2016 10:06,morning,weekend,2.0
2498,Coffee,12/3/2016 10:07,morning,weekend,2.0
2498,Medialuna,12/3/2016 10:07,morning,weekend,1.5
2498,Pastry,12/3/2016 10:07,morning,weekend,2.5
2499,Bread,12/3/2016 10:08,morning,weekend,2.0
2499,Scandinavian,12/3/2016 10:08,morning,weekend,2.5
2500,Coffee,12/3/2016 10:10,morning,weekend,2.0
2500,Scone,12/3/2016 10:10,morning,weekend,2.0
2501,Coffee,12/3/2016 10:12,morning,weekend,2.0
2502,Bread,12/3/2016 10:18,morning,weekend,2.0
2503,Bread,12/3/2016 10:38,morning,weekend,2.0
2503,Pastry,12/3/2016 10:38,morning,weekend,2.5
2504,Coffee,12/3/2016 10:45,morning,weekend,2.0
2504,Bread,12/3/2016 10:45,morning,weekend,2.0
2505,Bread,12/3/2016 10:49,morning,weekend,2.0
2506,Bread,12/3/2016 10:53,morning,weekend,2.0
2507,Coffee,12/3/2016 10:58,morning,weekend,2.0
2508,Coffee,12/3/2016 11:03,morning,weekend,2.0
2508,Scone,12/3/2016 11:03,morning,weekend,2.0
2509,Cake,12/3/2016 11:04,morning,weekend,3.0
2510,Coffee,12/3/2016 11:05,morning,weekend,2.0
2511,Bread,12/3/2016 11:08,morning,weekend,2.0
2511,Fudge,12/3/2016 11:08,morning,weekend,2.0
2512,Medialuna,12/3/2016 11:16,morning,weekend,1.5
2512,Bread,12/3/2016 11:16,morning,weekend,2.0
2513,Muffin,12/3/2016 11:18,morning,weekend,2.0
2513,Scone,12/3/2016 11:18,morning,weekend,2.0
