Transaction,Item,date_time,period_day,weekday_weekend,profit,Profit
2049,Bread,11/25/2016 13:40,afternoon,weekday,2.0,2.24
2051,Sandwich,11/25/2016 14:13,afternoon,weekday,3.5,1.28
2051,Bread,11/25/2016 14:13,afternoon,weekday,2.0,2.24
2052,Coffee,11/25/2016 14:14,afternoon,weekday,2.0,2.81
2052,Sandwich,11/25/2016 14:14,afternoon,weekday,3.5,1.28
2052,Bread,11/25/2016 14:14,afternoon,weekday,2.0,2.24
2053,Tea,11/25/2016 14:32,afternoon,weekday,2.0,2.83
2054,Tea,11/25/2016 14:33,afternoon,weekday,2.0,2.83
2055,Bread,11/25/2016 14:48,afternoon,weekday,2.0,2.24
2055,Pastry,11/25/2016 14:48,afternoon,weekday,2.5,1.83
2057,Coffee,11/25/2016 15:31,afternoon,weekday,2.0,2.81
2057,Tea,11/25/2016 15:31,afternoon,weekday,2.0,2.83
2058,Bread,11/25/2016 15:31,afternoon,weekday,2.0,2.24
2058,Brownie,11/25/2016 15:31,afternoon,weekday,2.0,2.97
2059,Alfajores,11/25/2016 15:53,afternoon,weekday,1.5,1.33
2059,Alfajores,11/25/2016 15:53,afternoon,weekday,1.5,1.33
2059,Bread,11/25/2016 15:53,afternoon,weekday,2.0,2.24
2061,Coffee,11/25/2016 16:02,afternoon,weekday,2.0,2.81
2061,Medialuna,11/25/2016 16:02,afternoon,weekday,1.5,1.15
2062,Medialuna,11/25/2016 16:07,afternoon,weekday,1.5,1.15
2063,Coffee,11/25/2016 16:16,afternoon,weekday,2.0,2.81
2063,Bread,11/25/2016 16:16,afternoon,weekday,2.0,2.24
2063,Pastry,11/25/2016 16:16,afternoon,weekday,2.5,1.83
2063,Medialuna,11/25/2016 16:16,afternoon,weekday,1.5,1.15
2065,Tea,11/25/2016 17:10,evening,weekday,2.0,2.83
2065,Alfajores,11/25/2016 17:10,evening,weekday,1.5,1.33
2065,Cake,11/25/2016 17:10,evening,weekday,3.0,1.92
2066,Tea,11/25/2016 17:12,evening,weekday,2.0,2.83
2066,Brownie,11/25/2016 17:12,evening,weekday,2.0,2.97
2066,Alfajores,11/25/2016 17:12,evening,weekday,1.5,1.33
2066,Pastry,11/25/2016 17:12,evening,weekday,2.5,1.83
2066,Bread,11/25/2016 17:12,evening,weekday,2.0,2.24
2067,Medialuna,11/25/2016 17:15,evening,weekday,1.5,1.15
2067,Pastry,11/25/2016 17:15,evening,weekday,2.5,1.83
2068,Brownie,11/25/2016 17:19,evening,weekday,2.0,2.97
2069,Bread,11/26/2016 8:29,morning,weekend,2.0,2.24
2070,Coffee,11/26/2016 8:47,morning,weekend,2.0,2.81
2071,Bread,11/26/2016 8:50,morning,weekend,2.0,2.24
2071,Coffee,11/26/2016 8:50,morning,weekend,2.0,2.81
2071,Bread,11/26/2016 8:50,morning,weekend,2.0,2.24
2072,Bread,11/26/2016 9:03,morning,weekend,2.0,2.24
2073,Bread,11/26/2016 9:15,morning,weekend,2.0,2.24
2073,Coffee,11/26/2016 9:15,morning,weekend,2.0,2.81
2073,Medialuna,11/26/2016 9:15,morning,weekend,1.5,1.15
2074,Bread,11/26/2016 9:27,morning,weekend,2.0,2.24
2075,Bread,11/26/2016 9:28,morning,weekend,2.0,2.24
2076,Pastry,11/26/2016 9:32,morning,weekend,2.5,1.83
2077,Bread,11/26/2016 9:52,morning,weekend,2.0,2.24
2079,Medialuna,11/26/2016 9:57,morning,weekend,1.5,1.15
2079,Coffee,11/26/2016 9:57,morning,weekend,2.0,2.81
2080,Coffee,11/26/2016 10:05,morning,weekend,2.0,2.81
2081,Coffee,11/26/2016 10:08,morning,weekend,2.0,2.81
2082,Bread,11/26/2016 10:18,morning,weekend,2.0,2.24
2082,Medialuna,11/26/2016 10:18,morning,weekend,1.5,1.15
2083,Cake,11/26/2016 10:20,morning,weekend,3.0,1.92
2084,Coffee,11/26/2016 10:22,morning,weekend,2.0,2.81
2085,Bread,11/26/2016 10:23,morning,weekend,2.0,2.24
2089,Coffee,11/26/2016 10:31,morning,weekend,2.0,2.81
2090,Bread,11/26/2016 10:32,morning,weekend,2.0,2.24
2091,Bread,11/26/2016 10:33,morning,weekend,2.0,2.24
2092,Coffee,11/26/2016 10:35,morning,weekend,2.0,2.81
2092,Medialuna,11/26/2016 10:35,morning,weekend,1.5,1.15
2093,Bread,11/26/2016 10:36,morning,weekend,2.0,2.24
2094,Medialuna,11/26/2016 10:40,morning,weekend,1.5,1.15
2094,Bread,11/26/2016 10:40,morning,weekend,2.0,2.24
2094,Tea,11/26/2016 10:40,morning,weekend,2.0,2.83
2094,Coffee,11/26/2016 10:40,morning,weekend,2.0,2.81
2095,Bread,11/26/2016 10:42,morning,weekend,2.0,2.24
2096,Cake,11/26/2016 10:47,morning,weekend,3.0,1.92
2097,Bread,11/26/2016 10:48,morning,weekend,2.0,2.24
2097,Pastry,11/26/2016 10:48,morning,weekend,2.5,1.83
2098,Coffee,11/26/2016 10:51,morning,weekend,2.0,2.81
2099,Coffee,11/26/2016 10:56,morning,weekend,2.0,2.81
2102,Pastry,11/26/2016 11:01,morning,weekend,2.5,1.83
2102,Medialuna,11/26/2016 11:01,morning,weekend,1.5,1.15
2102,Coffee,11/26/2016 11:01,morning,weekend,2.0,2.81
2103,Medialuna,11/26/2016 11:02,morning,weekend,1.5,1.15
2103,Pastry,11/26/2016 11:02,morning,weekend,2.5,1.83
2103,Bread,11/26/2016 11:02,morning,weekend,2.0,2.24
2103,Coffee,11/26/2016 11:02,morning,weekend,2.0,2.81
2104,Medialuna,11/26/2016 11:06,morning,weekend,1.5,1.15
2104,Bread,11/26/2016 11:06,morning,weekend,2.0,2.24
2105,Coffee,11/26/2016 11:15,morning,weekend,2.0,2.81
2105,Tea,11/26/2016 11:15,morning,weekend,2.0,2.83
2105,Pastry,11/26/2016 11:15,morning,weekend,2.5,1.83
2106,Coffee,11/26/2016 11:17,morning,weekend,2.0,2.81
2107,Juice,11/26/2016 11:27,morning,weekend,2.0,1.07
2108,Coffee,11/26/2016 11:34,morning,weekend,2.0,2.81
2108,Coffee,11/26/2016 11:34,morning,weekend,2.0,2.81
2109,Cake,11/26/2016 11:39,morning,weekend,3.0,1.92
2109,Pastry,11/26/2016 11:39,morning,weekend,2.5,1.83
2109,Tea,11/26/2016 11:39,morning,weekend,2.0,2.83
2109,Coffee,11/26/2016 11:39,morning,weekend,2.0,2.81
2109,Coffee,11/26/2016 11:39,morning,weekend,2.0,2.81
2110,Hot chocolate,11/26/2016 11:40,morning,weekend,2.5,2.69
2112,Juice,11/26/2016 11:53,morning,weekend,2.0,1.07
2112,Bread,11/26/2016 11:53,morning,weekend,2.0,2.24
2112,Coffee,11/26/2016 11:53,morning,weekend,2.0,2.81
2113,Coffee,11/26/2016 11:55,morning,weekend,2.0,2.81
2113,Fudge,11/26/2016 11:55,morning,weekend,2.0,1.39
2114,Coffee,11/26/2016 12:00,afternoon,weekend,2.0,2.81
2114,Bread,11/26/2016 12:00,afternoon,weekend,2.0,2.24
2115,Bread,11/26/2016 12:13,afternoon,weekend,2.0,2.24
2116,Coffee,11/26/2016 12:16,afternoon,weekend,2.0,2.81
2116,Tea,11/26/2016 12:16,afternoon,weekend,2.0,2.83
2117,Coffee,11/26/2016 12:18,afternoon,weekend,2.0,2.81
2117,Sandwich,11/26/2016 12:18,afternoon,weekend,3.5,1.28
2118,Coffee,11/26/2016 12:30,afternoon,weekend,2.0,2.81
2118,Sandwich,11/26/2016 12:30,afternoon,weekend,3.5,1.28
2120,Tea,11/26/2016 12:33,afternoon,weekend,2.0,2.83
2121,Bread,11/26/2016 12:35,afternoon,weekend,2.0,2.24
2122,Coffee,11/26/2016 12:58,afternoon,weekend,2.0,2.81
2122,Coffee,11/26/2016 12:58,afternoon,weekend,2.0,2.81
2123,Coffee,11/26/2016 13:11,afternoon,weekend,2.0,2.81
2124,Coffee,11/26/2016 13:12,afternoon,weekend,2.0,2.81
2124,Coffee,11/26/2016 13:12,afternoon,weekend,2.0,2.81
2124,Sandwich,11/26/2016 13:12,afternoon,weekend,3.5,1.28
2125,Coffee,11/26/2016 13:13,afternoon,weekend,2.0,2.81
2125,Alfajores,11/26/2016 13:13,afternoon,weekend,1.5,1.33
2126,Coffee,11/26/2016 13:17,afternoon,weekend,2.0,2.81
2126,Tea,11/26/2016 13:17,afternoon,weekend,2.0,2.83
2128,Bread,11/26/2016 13:21,afternoon,weekend,2.0,2.24
2130,Alfajores,11/26/2016 13:29,afternoon,weekend,1.5,1.33
2130,Cake,11/26/2016 13:29,afternoon,weekend,3.0,1.92
2131,Tea,11/26/2016 13:32,afternoon,weekend,2.0,2.83
2132,Bread,11/26/2016 13:33,afternoon,weekend,2.0,2.24
2133,Bread,11/26/2016 13:41,afternoon,weekend,2.0,2.24
2135,Coffee,11/26/2016 13:57,afternoon,weekend,2.0,2.81
2135,Bread,11/26/2016 13:57,afternoon,weekend,2.0,2.24
2135,Sandwich,11/26/2016 13:57,afternoon,weekend,3.5,1.28
2136,Hot chocolate,11/26/2016 14:09,afternoon,weekend,2.5,2.69
2136,Tea,11/26/2016 14:09,afternoon,weekend,2.0,2.83
2138,Sandwich,11/26/2016 14:14,afternoon,weekend,3.5,1.28
2138,Coffee,11/26/2016 14:14,afternoon,weekend,2.0,2.81
2140,Bread,11/26/2016 14:22,afternoon,weekend,2.0,2.24
2141,Coffee,11/26/2016 14:25,afternoon,weekend,2.0,2.81
2142,Coffee,11/26/2016 14:27,afternoon,weekend,2.0,2.81
2142,Coffee,11/26/2016 14:27,afternoon,weekend,2.0,2.81
2142,Pastry,11/26/2016 14:27,afternoon,weekend,2.5,1.83
2142,Cake,11/26/2016 14:27,afternoon,weekend,3.0,1.92
2143,Tea,11/26/2016 14:29,afternoon,weekend,2.0,2.83
2143,Hot chocolate,11/26/2016 14:29,afternoon,weekend,2.5,2.69
2143,Cake,11/26/2016 14:29,afternoon,weekend,3.0,1.92
2144,Cake,11/26/2016 14:38,afternoon,weekend,3.0,1.92
2145,Sandwich,11/26/2016 14:47,afternoon,weekend,3.5,1.28
2145,Bread,11/26/2016 14:47,afternoon,weekend,2.0,2.24
2146,Coffee,11/26/2016 14:54,afternoon,weekend,2.0,2.81
2147,Alfajores,11/26/2016 14:56,afternoon,weekend,1.5,1.33
2147,Bread,11/26/2016 14:56,afternoon,weekend,2.0,2.24
2147,Tea,11/26/2016 14:56,afternoon,weekend,2.0,2.83
2148,Sandwich,11/26/2016 15:31,afternoon,weekend,3.5,1.28
2148,Medialuna,11/26/2016 15:31,afternoon,weekend,1.5,1.15
2148,Tea,11/26/2016 15:31,afternoon,weekend,2.0,2.83
2148,Coffee,11/26/2016 15:31,afternoon,weekend,2.0,2.81
2149,Bread,11/26/2016 15:34,afternoon,weekend,2.0,2.24
2149,Tea,11/26/2016 15:34,afternoon,weekend,2.0,2.83
2149,Alfajores,11/26/2016 15:34,afternoon,weekend,1.5,1.33
2149,Medialuna,11/26/2016 15:34,afternoon,weekend,1.5,1.15
2150,Bread,11/26/2016 15:44,afternoon,weekend,2.0,2.24
2150,Coffee,11/26/2016 15:44,afternoon,weekend,2.0,2.81
2151,Hot chocolate,11/26/2016 15:46,afternoon,weekend,2.5,2.69
2151,Bread,11/26/2016 15:46,afternoon,weekend,2.0,2.24
2151,Coffee,11/26/2016 15:46,afternoon,weekend,2.0,2.81
2151,Pastry,11/26/2016 15:46,afternoon,weekend,2.5,1.83
2152,Tea,11/26/2016 16:07,afternoon,weekend,2.0,2.83
2152,Alfajores,11/26/2016 16:07,afternoon,weekend,1.5,1.33
2153,Cake,11/26/2016 16:08,afternoon,weekend,3.0,1.92
2154,Focaccia,11/26/2016 16:19,afternoon,weekend,2.5,1.72
2155,Tea,11/26/2016 16:34,afternoon,weekend,2.0,2.83
2155,Pastry,11/26/2016 16:34,afternoon,weekend,2.5,1.83
2156,Alfajores,11/26/2016 16:47,afternoon,weekend,1.5,1.33
2156,Alfajores,11/26/2016 16:47,afternoon,weekend,1.5,1.33
2156,Coffee,11/26/2016 16:47,afternoon,weekend,2.0,2.81
2156,Coffee,11/26/2016 16:47,afternoon,weekend,2.0,2.81
2156,Coffee,11/26/2016 16:47,afternoon,weekend,2.0,2.81
2157,Coffee,11/26/2016 16:50,afternoon,weekend,2.0,2.81
2157,Alfajores,11/26/2016 16:50,afternoon,weekend,1.5,1.33
2158,Coffee,11/27/2016 9:28,morning,weekend,2.0,2.81
2158,Bread,11/27/2016 9:28,morning,weekend,2.0,2.24
2159,Coffee,11/27/2016 9:54,morning,weekend,2.0,2.81
2160,Coffee,11/27/2016 9:58,morning,weekend,2.0,2.81
2160,Juice,11/27/2016 9:58,morning,weekend,2.0,1.07
2161,Medialuna,11/27/2016 9:59,morning,weekend,1.5,1.15
2162,Coffee,11/27/2016 10:03,morning,weekend,2.0,2.81
2162,Tea,11/27/2016 10:03,morning,weekend,2.0,2.83
2162,Juice,11/27/2016 10:03,morning,weekend,2.0,1.07
2162,Smoothies,11/27/2016 10:03,morning,weekend,2.5,1.15
2162,Juice,11/27/2016 10:03,morning,weekend,2.0,1.07
2163,Cake,11/27/2016 10:05,morning,weekend,3.0,1.92
2163,Pastry,11/27/2016 10:05,morning,weekend,2.5,1.83
2164,Coffee,11/27/2016 10:08,morning,weekend,2.0,2.81
2164,Brownie,11/27/2016 10:08,morning,weekend,2.0,2.97
2165,Juice,11/27/2016 10:10,morning,weekend,2.0,1.07
2166,Coffee,11/27/2016 10:23,morning,weekend,2.0,2.81
2167,Coffee,11/27/2016 10:27,morning,weekend,2.0,2.81
2168,Bread,11/27/2016 10:34,morning,weekend,2.0,2.24
2168,Tea,11/27/2016 10:34,morning,weekend,2.0,2.83
2168,Pastry,11/27/2016 10:34,morning,weekend,2.5,1.83
2169,Bread,11/27/2016 10:48,morning,weekend,2.0,2.24
2169,Coffee,11/27/2016 10:48,morning,weekend,2.0,2.81
2169,Bread,11/27/2016 10:48,morning,weekend,2.0,2.24
2169,Hot chocolate,11/27/2016 10:48,morning,weekend,2.5,2.69
2170,Pastry,11/27/2016 10:51,morning,weekend,2.5,1.83
2170,Coffee,11/27/2016 10:51,morning,weekend,2.0,2.81
2170,Hot chocolate,11/27/2016 10:51,morning,weekend,2.5,2.69
2171,Bread,11/27/2016 10:53,morning,weekend,2.0,2.24
2171,Bread,11/27/2016 10:53,morning,weekend,2.0,2.24
2171,Coffee,11/27/2016 10:53,morning,weekend,2.0,2.81
2172,Alfajores,11/27/2016 10:55,morning,weekend,1.5,1.33
2172,Pastry,11/27/2016 10:55,morning,weekend,2.5,1.83
2173,Bread,11/27/2016 10:59,morning,weekend,2.0,2.24
2174,Coffee,11/27/2016 11:02,morning,weekend,2.0,2.81
2174,Hot chocolate,11/27/2016 11:02,morning,weekend,2.5,2.69
2175,Bread,11/27/2016 11:08,morning,weekend,2.0,2.24
2175,Coffee,11/27/2016 11:08,morning,weekend,2.0,2.81
2175,Coffee,11/27/2016 11:08,morning,weekend,2.0,2.81
2175,Smoothies,11/27/2016 11:08,morning,weekend,2.5,1.15
2175,Pastry,11/27/2016 11:08,morning,weekend,2.5,1.83
2176,Brownie,11/27/2016 11:14,morning,weekend,2.0,2.97
2176,Hot chocolate,11/27/2016 11:14,morning,weekend,2.5,2.69
2176,Coffee,11/27/2016 11:14,morning,weekend,2.0,2.81
2178,Fudge,11/27/2016 11:17,morning,weekend,2.0,1.39
2179,Bread,11/27/2016 11:18,morning,weekend,2.0,2.24
2180,Coffee,11/27/2016 11:20,morning,weekend,2.0,2.81
2181,Coffee,11/27/2016 11:21,morning,weekend,2.0,2.81
2182,Coffee,11/27/2016 11:23,morning,weekend,2.0,2.81
2182,Tea,11/27/2016 11:23,morning,weekend,2.0,2.83
2182,Medialuna,11/27/2016 11:23,morning,weekend,1.5,1.15
2183,Medialuna,11/27/2016 11:25,morning,weekend,1.5,1.15
2183,Tea,11/27/2016 11:25,morning,weekend,2.0,2.83
2183,Hot chocolate,11/27/2016 11:25,morning,weekend,2.5,2.69
2184,Coffee,11/27/2016 11:27,morning,weekend,2.0,2.81
2185,Coffee,11/27/2016 11:28,morning,weekend,2.0,2.81
2186,Coffee,11/27/2016 11:30,morning,weekend,2.0,2.81
2186,Medialuna,11/27/2016 11:30,morning,weekend,1.5,1.15
2186,Coffee,11/27/2016 11:30,morning,weekend,2.0,2.81
2187,Bread,11/27/2016 11:32,morning,weekend,2.0,2.24
2187,Hot chocolate,11/27/2016 11:32,morning,weekend,2.5,2.69
2187,Medialuna,11/27/2016 11:32,morning,weekend,1.5,1.15
2188,Bread,11/27/2016 11:36,morning,weekend,2.0,2.24
2189,Bread,11/27/2016 11:42,morning,weekend,2.0,2.24
2190,Brownie,11/27/2016 11:49,morning,weekend,2.0,2.97
2190,Alfajores,11/27/2016 11:49,morning,weekend,1.5,1.33
2190,Hot chocolate,11/27/2016 11:49,morning,weekend,2.5,2.69
2190,Coffee,11/27/2016 11:49,morning,weekend,2.0,2.81
2190,Coffee,11/27/2016 11:49,morning,weekend,2.0,2.81
2191,Pastry,11/27/2016 11:55,morning,weekend,2.5,1.83
2192,Brownie,11/27/2016 11:59,morning,weekend,2.0,2.97
2192,Coffee,11/27/2016 11:59,morning,weekend,2.0,2.81
2194,Coffee,11/27/2016 12:16,afternoon,weekend,2.0,2.81
2195,Tea,11/27/2016 12:21,afternoon,weekend,2.0,2.83
2195,Coffee,11/27/2016 12:21,afternoon,weekend,2.0,2.81
2196,Coffee,11/27/2016 12:30,afternoon,weekend,2.0,2.81
2196,Coffee,11/27/2016 12:30,afternoon,weekend,2.0,2.81
2196,Coffee,11/27/2016 12:30,afternoon,weekend,2.0,2.81
2196,Alfajores,11/27/2016 12:30,afternoon,weekend,1.5,1.33
2196,Brownie,11/27/2016 12:30,afternoon,weekend,2.0,2.97
2197,Coffee,11/27/2016 12:35,afternoon,weekend,2.0,2.81
2197,Coffee,11/27/2016 12:35,afternoon,weekend,2.0,2.81
2197,Medialuna,11/27/2016 12:35,afternoon,weekend,1.5,1.15
2198,Coffee,11/27/2016 12:45,afternoon,weekend,2.0,2.81
2198,Bread,11/27/2016 12:45,afternoon,weekend,2.0,2.24
2200,Coffee,11/27/2016 12:56,afternoon,weekend,2.0,2.81
2200,Tea,11/27/2016 12:56,afternoon,weekend,2.0,2.83
2200,Cake,11/27/2016 12:56,afternoon,weekend,3.0,1.92
2201,Tea,11/27/2016 12:58,afternoon,weekend,2.0,2.83
2202,Hot chocolate,11/27/2016 13:15,afternoon,weekend,2.5,2.69
2202,Coffee,11/27/2016 13:15,afternoon,weekend,2.0,2.81
2202,Coffee,11/27/2016 13:15,afternoon,weekend,2.0,2.81
2203,Cake,11/27/2016 13:16,afternoon,weekend,3.0,1.92
2204,Coffee,11/27/2016 13:38,afternoon,weekend,2.0,2.81
2205,Coffee,11/27/2016 13:44,afternoon,weekend,2.0,2.81
2206,Cake,11/27/2016 13:46,afternoon,weekend,3.0,1.92
2206,Brownie,11/27/2016 13:46,afternoon,weekend,2.0,2.97
2207,Coffee,11/27/2016 14:00,afternoon,weekend,2.0,2.81
2207,Coffee,11/27/2016 14:00,afternoon,weekend,2.0,2.81
2207,Sandwich,11/27/2016 14:00,afternoon,weekend,3.5,1.28
2209,Coffee,11/27/2016 14:32,afternoon,weekend,2.0,2.81
2210,Coffee,11/27/2016 14:42,afternoon,weekend,2.0,2.81
2210,Coffee,11/27/2016 14:42,afternoon,weekend,2.0,2.81
2210,Medialuna,11/27/2016 14:42,afternoon,weekend,1.5,1.15
2211,Alfajores,11/27/2016 14:45,afternoon,weekend,1.5,1.33
2211,Cake,11/27/2016 14:45,afternoon,weekend,3.0,1.92
2211,Coffee,11/27/2016 14:45,afternoon,weekend,2.0,2.81
2211,Coffee,11/27/2016 14:45,afternoon,weekend,2.0,2.81
2212,Fudge,11/27/2016 14:46,afternoon,weekend,2.0,1.39
2214,Brownie,11/27/2016 15:43,afternoon,weekend,2.0,2.97
2214,Bread,11/27/2016 15:43,afternoon,weekend,2.0,2.24
2214,Coffee,11/27/2016 15:43,afternoon,weekend,2.0,2.81
2215,Coffee,11/27/2016 15:51,afternoon,weekend,2.0,2.81
2215,Tea,11/27/2016 15:51,afternoon,weekend,2.0,2.83
2216,Coffee,11/27/2016 16:12,afternoon,weekend,2.0,2.81
2217,Coffee,11/28/2016 7:44,morning,weekday,2.0,2.81
2217,Bread,11/28/2016 7:44,morning,weekday,2.0,2.24
2218,Pastry,11/28/2016 7:49,morning,weekday,2.5,1.83
2219,Bread,11/28/2016 8:14,morning,weekday,2.0,2.24
2220,Medialuna,11/28/2016 8:38,morning,weekday,1.5,1.15
2220,Coffee,11/28/2016 8:38,morning,weekday,2.0,2.81
2221,Coffee,11/28/2016 9:01,morning,weekday,2.0,2.81
2222,Coffee,11/28/2016 9:14,morning,weekday,2.0,2.81
2223,Coffee,11/28/2016 9:45,morning,weekday,2.0,2.81
2223,Pastry,11/28/2016 9:45,morning,weekday,2.5,1.83
2224,Coffee,11/28/2016 9:52,morning,weekday,2.0,2.81
2225,Coffee,11/28/2016 10:12,morning,weekday,2.0,2.81
2226,Bread,11/28/2016 10:20,morning,weekday,2.0,2.24
2227,Coffee,11/28/2016 10:35,morning,weekday,2.0,2.81
2228,Tea,11/28/2016 10:48,morning,weekday,2.0,2.83
2228,Coffee,11/28/2016 10:48,morning,weekday,2.0,2.81
2229,Coffee,11/28/2016 10:51,morning,weekday,2.0,2.81
2229,Coffee,11/28/2016 10:51,morning,weekday,2.0,2.81
2229,Medialuna,11/28/2016 10:51,morning,weekday,1.5,1.15
2229,Pastry,11/28/2016 10:51,morning,weekday,2.5,1.83
2230,Pastry,11/28/2016 11:10,morning,weekday,2.5,1.83
2230,Coffee,11/28/2016 11:10,morning,weekday,2.0,2.81
2231,Coffee,11/28/2016 11:11,morning,weekday,2.0,2.81
2231,Medialuna,11/28/2016 11:11,morning,weekday,1.5,1.15
2232,Tea,11/28/2016 11:30,morning,weekday,2.0,2.83
2232,Coffee,11/28/2016 11:30,morning,weekday,2.0,2.81
2234,Pastry,11/28/2016 11:46,morning,weekday,2.5,1.83
2234,Bread,11/28/2016 11:46,morning,weekday,2.0,2.24
2234,Coffee,11/28/2016 11:46,morning,weekday,2.0,2.81
2234,Bread,11/28/2016 11:46,morning,weekday,2.0,2.24
2235,Sandwich,11/28/2016 12:05,afternoon,weekday,3.5,1.28
2235,Bread,11/28/2016 12:05,afternoon,weekday,2.0,2.24
2235,Smoothies,11/28/2016 12:05,afternoon,weekday,2.5,1.15
2236,Bread,11/28/2016 12:06,afternoon,weekday,2.0,2.24
2237,Bread,11/28/2016 12:26,afternoon,weekday,2.0,2.24
2238,Coffee,11/28/2016 12:56,afternoon,weekday,2.0,2.81
2238,Coffee,11/28/2016 12:56,afternoon,weekday,2.0,2.81
2239,Sandwich,11/28/2016 13:10,afternoon,weekday,3.5,1.28
2241,Hot chocolate,11/28/2016 13:27,afternoon,weekday,2.5,2.69
2242,Bread,11/28/2016 13:31,afternoon,weekday,2.0,2.24
2242,Coffee,11/28/2016 13:31,afternoon,weekday,2.0,2.81
2243,Coffee,11/28/2016 13:38,afternoon,weekday,2.0,2.81
2244,Coffee,11/28/2016 13:58,afternoon,weekday,2.0,2.81
2244,Coffee,11/28/2016 13:58,afternoon,weekday,2.0,2.81
2244,Sandwich,11/28/2016 13:58,afternoon,weekday,3.5,1.28
2245,Tea,11/28/2016 14:05,afternoon,weekday,2.0,2.83
2246,Bread,11/28/2016 14:09,afternoon,weekday,2.0,2.24
2246,Coffee,11/28/2016 14:09,afternoon,weekday,2.0,2.81
2248,Bread,11/28/2016 14:48,afternoon,weekday,2.0,2.24
2249,Bread,11/28/2016 15:08,afternoon,weekday,2.0,2.24
2250,Coffee,11/28/2016 15:12,afternoon,weekday,2.0,2.81
2251,Coffee,11/28/2016 15:24,afternoon,weekday,2.0,2.81
2251,Hot chocolate,11/28/2016 15:24,afternoon,weekday,2.5,2.69
2251,Pastry,11/28/2016 15:24,afternoon,weekday,2.5,1.83
2251,Cake,11/28/2016 15:24,afternoon,weekday,3.0,1.92
2252,Bread,11/28/2016 15:27,afternoon,weekday,2.0,2.24
2253,Bread,11/28/2016 15:28,afternoon,weekday,2.0,2.24
2254,Bread,11/28/2016 15:58,afternoon,weekday,2.0,2.24
2255,Coffee,11/28/2016 16:03,afternoon,weekday,2.0,2.81
2255,Coffee,11/28/2016 16:03,afternoon,weekday,2.0,2.81
2256,Bread,11/28/2016 16:14,afternoon,weekday,2.0,2.24
2256,Tea,11/28/2016 16:14,afternoon,weekday,2.0,2.83
2256,Cake,11/28/2016 16:14,afternoon,weekday,3.0,1.92
2257,Pastry,11/28/2016 16:19,afternoon,weekday,2.5,1.83
2257,Medialuna,11/28/2016 16:19,afternoon,weekday,1.5,1.15
2257,Coffee,11/28/2016 16:19,afternoon,weekday,2.0,2.81
2257,Tea,11/28/2016 16:19,afternoon,weekday,2.0,2.83
2258,Bread,11/28/2016 16:25,afternoon,weekday,2.0,2.24
2259,Tea,11/28/2016 16:45,afternoon,weekday,2.0,2.83
2259,Coffee,11/28/2016 16:45,afternoon,weekday,2.0,2.81
2260,Coffee,11/28/2016 17:17,evening,weekday,2.0,2.81
2261,Pastry,11/29/2016 8:27,morning,weekday,2.5,1.83
2261,Pastry,11/29/2016 8:27,morning,weekday,2.5,1.83
2262,Pastry,11/29/2016 8:58,morning,weekday,2.5,1.83
2262,Bread,11/29/2016 8:58,morning,weekday,2.0,2.24
2262,Coffee,11/29/2016 8:58,morning,weekday,2.0,2.81
2263,Tea,11/29/2016 9:09,morning,weekday,2.0,2.83
2264,Coffee,11/29/2016 9:09,morning,weekday,2.0,2.81
2265,Coffee,11/29/2016 9:10,morning,weekday,2.0,2.81
2265,Medialuna,11/29/2016 9:10,morning,weekday,1.5,1.15
2266,Bread,11/29/2016 9:11,morning,weekday,2.0,2.24
2267,Coffee,11/29/2016 9:13,morning,weekday,2.0,2.81
2267,Coffee,11/29/2016 9:13,morning,weekday,2.0,2.81
2268,Hot chocolate,11/29/2016 9:19,morning,weekday,2.5,2.69
2268,Pastry,11/29/2016 9:19,morning,weekday,2.5,1.83
2269,Bread,11/29/2016 9:25,morning,weekday,2.0,2.24
2270,Coffee,11/29/2016 9:39,morning,weekday,2.0,2.81
2270,Tea,11/29/2016 9:39,morning,weekday,2.0,2.83
2271,Bread,11/29/2016 9:41,morning,weekday,2.0,2.24
2273,Bread,11/29/2016 10:18,morning,weekday,2.0,2.24
2274,Bread,11/29/2016 10:19,morning,weekday,2.0,2.24
2274,Bread,11/29/2016 10:19,morning,weekday,2.0,2.24
2275,Coffee,11/29/2016 10:42,morning,weekday,2.0,2.81
2275,Coffee,11/29/2016 10:42,morning,weekday,2.0,2.81
2275,Medialuna,11/29/2016 10:42,morning,weekday,1.5,1.15
2275,Pastry,11/29/2016 10:42,morning,weekday,2.5,1.83
2276,Coffee,11/29/2016 10:43,morning,weekday,2.0,2.81
2277,Coffee,11/29/2016 10:45,morning,weekday,2.0,2.81
2278,Coffee,11/29/2016 10:48,morning,weekday,2.0,2.81
2278,Bread,11/29/2016 10:48,morning,weekday,2.0,2.24
2280,Coffee,11/29/2016 10:53,morning,weekday,2.0,2.81
2281,Bread,11/29/2016 10:59,morning,weekday,2.0,2.24
2281,Coffee,11/29/2016 10:59,morning,weekday,2.0,2.81
2281,Bread,11/29/2016 10:59,morning,weekday,2.0,2.24
2282,Coffee,11/29/2016 11:02,morning,weekday,2.0,2.81
2283,Coffee,11/29/2016 11:03,morning,weekday,2.0,2.81
2285,Coffee,11/29/2016 11:26,morning,weekday,2.0,2.81
2286,Tea,11/29/2016 11:29,morning,weekday,2.0,2.83
2287,Coffee,11/29/2016 11:34,morning,weekday,2.0,2.81
